id;page;category_group;category;name;description;unit;volume;quantity;price;currency;availability;picture
340;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка HP FIINISH 10 кг.;tratata;1;мешок;many;61,64;грн.;true;img\decorationmaterials\Building mixture\Sealers\1416390979-105487091_w640_h640_finish_25.jpg
341;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка HP FIINISH 25 кг.;tratata;1;мешок;many;82,4;грн.;true;img\decorationmaterials\Building mixture\Sealers\1416390979-105487091_w640_h640_finish_25.jpg
342;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка МУЛЬТИФИНИШ 25 кг.;tratata;1;мешок;many;152,8;грн.;true;img\decorationmaterials\Building mixture\Sealers\multi_finish_knauf.png
343;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка МУЛЬТИФИНИШ 5 кг.;tratata;1;міш;many;42,25;грн.;true;img\decorationmaterials\Building mixture\Sealers\multi_finish_knauf.png
344;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка УНИФЛОТ 25кг;tratata;1;шт.;many;665,9;грн.;true;img\decorationmaterials\Building mixture\Sealers\knauf_uniflot.jpg
345;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка УНИФЛОТ 5кг;tratata;1;шт.;many;60;грн.;true;img\decorationmaterials\Building mixture\Sealers\knauf_uniflot.jpg
346;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка Фугенфюллер  5кг.;tratata;1;мешок;many;41,09;грн.;true;img\decorationmaterials\Building mixture\Sealers\shpaklevka-knauf-fugenfyuller-5-kg.jpg
347;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка Фугенфюллер 10кг.;tratata;1;мешок;many;73,4;грн.;true;img\decorationmaterials\Building mixture\Sealers\shpaklevka-knauf-fugenfyuller-5-kg.jpg
348;Building mixture;Sealers;Смеси Knauf СГС;Шпатлевка Фугенфюллер 25кг.;tratata;1;мешок;many;113,8;грн.;true;img\decorationmaterials\Building mixture\Sealers\shpaklevka-knauf-fugenfyuller-5-kg.jpg
349;Building mixture;Sealers;Смеси Knauf СГС;Штукатурка HP START 30кг.;tratata;1;мешок;many;80;грн.;true;img\decorationmaterials\Building mixture\Sealers\90318073.jpg
350;Building mixture;Sealers;Смеси Knauf СГС;Штукатурка РОТБАНД 15кг.;tratata;1;мішок;many;70,64;грн.;true;img\decorationmaterials\Building mixture\Sealers\rotband.jpg
351;Building mixture;Sealers;Смеси Knauf СГС;Штукатурка РОТБАНД 30кг.;tratata;1;мішок;many;101,85;грн.;true;img\decorationmaterials\Building mixture\Sealers\rotband.jpg
352;Building mixture;Sealers;Смеси Knauf СЦС;Клей для плитки Флизенклебер 25 кг ;tratata;1;мішок;many;48,3;грн.;true;img\decorationmaterials\Building mixture\Sealers\kley-dlya-plitki-knauf-fliesenkleber-knauf-flizenkleber-25kg_ea39d0c6b5ebe4f_800x600_1.png
353;Building mixture;Sealers;Смеси Knauf СЦС;МП Ляйхт ЦВ 30 кг;tratata;1;мешок;many;105;грн.;true;img\decorationmaterials\Building mixture\Sealers\1471005896-1471005558_13001_phpiq4ujz.jpg
354;Building mixture;Sealers;Смеси Knauf СЦС;Нивелиршпахтель 415 25 кг;tratata;1;мешок;many;118,9;грн.;true;img\decorationmaterials\Building mixture\Sealers\nskajdfnakjhfui.jpg
355;Building mixture;Sealers;Смеси Knauf СЦС;Шпатлевка HP FIINISH цемент 25 кг.;tratata;1;мішок;many;65,6;грн.;true;img\decorationmaterials\Building mixture\Sealers\1418210131-13921073867-hp-finish-tsem200x200.jpg
356;Building mixture;Sealers;Смеси Knauf СЦС;Шпатлевка HP START цемент 25 кг.;tratata;1;міш;many;59,3;грн.;true;img\decorationmaterials\Building mixture\Sealers\shtukaturka-knauf.jpg
357;Building mixture;waterproofing;Mastic and primer AguaMast;Мастика битумная AguaMast (10 кг);tratata;1;шт.;many;299,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\mastika-bitumnaya-aquamast-10-kg.jpg
358;Building mixture;waterproofing;Mastic and primer AguaMast;Мастика битумная AguaMast (18 кг);tratata;1;шт.;many;459,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\mastika-bitumnaya-aquamast-10-kg.jpg
359;Building mixture;waterproofing;Mastic and primer AguaMast;Мастика битумная AguaMast ведро 3 кг;tratata;1;шт.;many;84,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\mastika-bitumnaya-aquamast-10-kg.jpg
360;Building mixture;waterproofing;Mastic and primer AguaMast;Мастика битумно - резиновая AguaMast (10 кг);tratata;1;шт.;many;319,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\mastika-bitumnaya-aquamast-10-kg.jpg
361;Building mixture;waterproofing;Mastic and primer AguaMast;Мастика битумно - резиновая AguaMast (18 кг);tratata;1;шт.;many;459,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\mastika-bitumnaya-aquamast-10-kg.jpg
362;Building mixture;waterproofing;Mastic and primer AguaMast;Мастика битумно - резиновая AguaMast ведро 3 кг;tratata;1;шт.;many;89,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\mastika-bitumnaya-aquamast-10-kg.jpg
363;Building mixture;waterproofing;Mastic and primer AguaMast;Праймер битумный AguaMast (10 л);tratata;1;шт.;many;289,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\4241original_c211fd.jpg
364;Building mixture;waterproofing;Mastic and primer AguaMast;Праймер битумный AguaMast (18 л);tratata;1;шт.;many;444,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\4241original_c211fd.jpg
365;Building mixture;waterproofing;Mastic and primer AguaMast;Праймер битумный AguaMast (3 л);tratata;1;шт.;many;83,9;грн.;true;img\decorationmaterials\Building mixture\waterproofing\4241original_c211fd.jpg
366;Building mixture;Primers;Primers;R-755 Грунтовка для гідроізоцяції і укріплення мінеральних основ (епоксидна)7 кг;tratata;1;шт.;many;4301,4;грн.;true;img\decorationmaterials\Building mixture\primers\1432305046-1432124771-wP6cCG.jpg
367;Building mixture;Primers;Primers;R-760 10л;tratata;1;банка;many;230,75;грн.;true;img\decorationmaterials\Building mixture\primers\766.jpg
368;Building mixture;Primers;Primers;R-766 10,5 кг;tratata;1;шт.;many;1321,85;грн.;true;img\decorationmaterials\Building mixture\primers\766.jpg
369;Building mixture;Primers;Primers;R-766 5,25 кг;tratata;1;шт.;many;378,7;грн.;true;img\decorationmaterials\Building mixture\primers\766.jpg
370;Building mixture;Primers;Primers;R-777/10кг*;tratata;1;банка;many;445,3;грн.;true;img\decorationmaterials\Building mixture\primers\thomsit-r777.png
371;Building mixture;Primers;Primers;СТ-17 10л.;tratata;1;банка;many;148,81;грн.;true;img\decorationmaterials\Building mixture\primers\gruntovka-ceresit-st-17-10-l-glubokogo-proniknoveniya.jpg
372;Building mixture;Primers;Primers;СТ-17 10л. SUPER;tratata;1;банка;many;181,61;грн.;true;img\decorationmaterials\Building mixture\primers\gruntovka-ceresit-st-17-10-l-glubokogo-proniknoveniya.jpg
373;Building mixture;Primers;Primers;СТ-17 2л.;tratata;1;банка;many;48,42;грн.;true;img\decorationmaterials\Building mixture\primers\gruntovka-ceresit-st-17-10-l-glubokogo-proniknoveniya.jpg
374;Building mixture;Primers;Primers;СТ-17 2л. SUPER;tratata;1;банка;many;55,63;грн.;true;img\decorationmaterials\Building mixture\primers\gruntovka-ceresit-st-17-10-l-glubokogo-proniknoveniya.jpg
375;Building mixture;Primers;Primers;СТ-17 5л.;tratata;1;банка;many;88,59;грн.;true;img\decorationmaterials\Building mixture\primers\gruntovka-ceresit-st-17-10-l-glubokogo-proniknoveniya.jpg
376;Building mixture;Primers;Primers;СТ-17 5л. SUPER;tratata;1;банка;many;106,35;грн.;true;img\decorationmaterials\Building mixture\primers\gruntovka-ceresit-st-17-10-l-glubokogo-proniknoveniya.jpg
377;Building mixture;Primers;Primers;СТ-19 4,5кг Грунтовка адгезионная Бетонконтакт;tratata;1;банка;many;163,92;грн.;true;img\decorationmaterials\Building mixture\primers\cn19.jpg
378;Building mixture;Primers;Primers;СТ-19 7,5кг Грунтовка адгезионная Бетонконтакт;tratata;1;банка;many;248,57;грн.;true;img\decorationmaterials\Building mixture\primers\cn19.jpg
379;Building mixture;Primers;Primers;СТ-99 1л.;tratata;1;шт.;many;83,14;грн.;true;img\decorationmaterials\Building mixture\primers\77_10.jpg
380;Paints and varnishes;Dyes;Снежка красители;Снежка Колорант для тонировки в ассорт. ;tratata;1;мл;many;2,3;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
381;Paints and varnishes;Dyes;Снежка красители;Снежка Краситель Colorex 0.100л.;tratata;1;шт.;many;20;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
382;Paints and varnishes;Dyes;Снежка красители;<Свойства не назначены>;tratata;1;шт.;many;18,06;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
383;Paints and varnishes;Dyes;Снежка красители;<Свойства не назначены>;tratata;1;шт.;many;18,06;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
384;Paints and varnishes;Dyes;Снежка красители;11-лимонний;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
385;Paints and varnishes;Dyes;Снежка красители;12- жовто-сонячний;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
386;Paints and varnishes;Dyes;Снежка красители;13 - жовтий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
387;Paints and varnishes;Dyes;Снежка красители;20 - персиковий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
388;Paints and varnishes;Dyes;Снежка красители;21-помаранчовий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
389;Paints and varnishes;Dyes;Снежка красители;22-лососевий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
390;Paints and varnishes;Dyes;Снежка красители;23-червоний;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
391;Paints and varnishes;Dyes;Снежка красители;32 - бордовий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
392;Paints and varnishes;Dyes;Снежка красители;40 - світло-зелений;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
393;Paints and varnishes;Dyes;Снежка красители;41-зелений;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
394;Paints and varnishes;Dyes;Снежка красители;42-зелений веснянний;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
395;Paints and varnishes;Dyes;Снежка красители;44 - синя бірюза;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
396;Paints and varnishes;Dyes;Снежка красители;45-горошковий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
397;Paints and varnishes;Dyes;Снежка красители;50 - темно-синій;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
398;Paints and varnishes;Dyes;Снежка красители;51-голубий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
399;Paints and varnishes;Dyes;Снежка красители;52-синій;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
400;Paints and varnishes;Dyes;Снежка красители;53 - фіолетовий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
401;Paints and varnishes;Dyes;Снежка красители;54 - вересковий;tratata;1;шт.;many;13,54;грн.;true;img\decorationmaterials\Paints and varnishes\Dyes\_3-800x800.jpg
